Date,Price,Open,High,Low,Vol.,Change %
8-Mar-18,698.96,750.09,772.23,689.41,850.15,-0.068
9-Mar-18,725.89,698.91,728.83,644.46,1.13,0.0385
10-Mar-18,682.52,725.7,746.13,678.46,673.8,-0.0597
11-Mar-18,720.12,682.77,733.33,664.53,690.94,0.0551
12-Mar-18,697.04,720.12,739.25,678.27,664.59,-0.032
13-Mar-18,689.57,697.06,713.8,680.01,558.73,-0.0107
14-Mar-18,612.09,689.67,702.53,587.1,990.48,-0.1124
15-Mar-18,610.13,612.08,620.01,572.69,991.89,-0.0032
16-Mar-18,600.79,610.36,625.34,585.84,695.58,-0.0153
17-Mar-18,550.27,600.48,609.48,544.51,777.54,-0.0841
18-Mar-18,536.72,549.96,559.19,454.9,2.56,-0.0246
19-Mar-18,556.16,536.72,558.33,516.31,1.46,0.0362
20-Mar-18,557.08,555.75,566.63,517.02,1.16,0.0017
21-Mar-18,560.24,557.09,589.83,545.87,1.01,0.0057
22-Mar-18,539.87,559.9,577.63,517.81,887.95,-0.0363
23-Mar-18,543.42,539.9,543.51,508.36,871.89,0.0066
24-Mar-18,520.45,543.15,545.15,520.05,554.62,-0.0423
25-Mar-18,523.5,520.44,535.11,513.05,495.85,0.0059
26-Mar-18,485.98,523.46,526.22,467.46,1.15,-0.0717
27-Mar-18,448.48,485.97,491.77,446.7,1.31,-0.0772
28-Mar-18,446.84,448.73,465.09,440.84,918.12,-0.0037
29-Mar-18,384.12,446.86,449.33,380.85,2.01,-0.1403
30-Mar-18,393.79,384.13,411.17,366.12,1.96,0.0252
31-Mar-18,393.96,393.75,419.07,390.09,1.21,0.0004
1-Apr-18,378.75,394.1,399.46,359.49,1.24,-0.0386
2-Apr-18,385.07,378.85,393.94,375.67,824.81,0.0167
3-Apr-18,415.55,385.02,418.78,380.89,1.06,0.0792
4-Apr-18,378.68,415.58,416.38,371.35,1.12,-0.0887
5-Apr-18,381.52,378.62,386.91,367.21,903.27,0.0075
6-Apr-18,369.97,381.69,385.7,363.83,700.8,-0.0303
7-Apr-18,384.87,369.97,394.66,369.41,600.4,0.0403
8-Apr-18,400.71,384.85,403.71,384.85,569.26,0.0412
9-Apr-18,399.05,400.67,430.85,388.05,1.3,-0.0041
10-Apr-18,415.45,399.04,417.84,391.81,709.22,0.0411
11-Apr-18,430.14,415.43,433.25,412.35,827.17,0.0354
12-Apr-18,494.03,430.13,498.13,414.07,1.86,0.1485
13-Apr-18,493.48,494.25,528.71,482.19,1.67,-0.0011
14-Apr-18,502.52,494.36,514.14,486.89,924.64,0.0183
15-Apr-18,533.9,502.52,534.18,502.52,988.29,0.0624
16-Apr-18,511.82,533.89,537.32,498.87,1.03,-0.0414
17-Apr-18,503.19,511.75,520.86,501.73,826.71,-0.0169
18-Apr-18,525.66,503.24,526.41,502.02,759.15,0.0447
19-Apr-18,567.49,525.74,570.15,522.15,1.04,0.0796
20-Apr-18,617.04,567.7,620.58,558.27,1.42,0.0873
21-Apr-18,605.59,617.1,623.86,574.73,1.23,-0.0186
22-Apr-18,622.23,605.58,643.58,591.78,1.02,0.0275
23-Apr-18,644.13,622.01,648.58,619.81,859.64,0.0352
24-Apr-18,703.02,644.08,711.74,644.05,1.48,0.0914
25-Apr-18,617.36,702.94,703.25,594.98,2.72,-0.1218
26-Apr-18,662.36,617.37,665.2,600.69,1.37,0.0729
27-Apr-18,643.97,661.65,685.54,641.84,1.06,-0.0278
28-Apr-18,683.49,643.96,693.79,640.92,871.55,0.0614
29-Apr-18,689.9,683.49,700.05,669.15,856.12,0.0094
30-Apr-18,670.07,689.83,693.85,664.03,913.86,-0.0287
1-May-18,671.26,670.12,674.36,630.33,1.03,0.0018
2-May-18,688.15,671.31,690.97,664.29,873.98,0.0252
3-May-18,778.95,688.23,788.61,686.79,1.55,0.1319
4-May-18,785.2,778.97,806.9,760.1,1.24,0.008
5-May-18,818.33,785.29,830.03,782.18,1,0.0422
6-May-18,793.19,818.75,838.26,755.09,1.16,-0.0307
7-May-18,754.03,793.29,797.3,700.4,2.12,-0.0494
8-May-18,748.48,759.35,761.43,721.49,1.14,-0.0074
9-May-18,751.62,747.98,759.71,711.49,1.07,0.0042
10-May-18,724.4,751.98,768.24,723.39,983.14,-0.0362
11-May-18,676.21,724.36,736.58,665.81,1.63,-0.0665
12-May-18,683.94,676.97,689.83,635.23,1.34,0.0114
13-May-18,729.37,684.77,739.67,669.2,1.01,0.0664
14-May-18,727.06,729.41,741.52,687.16,1.39,-0.0032
15-May-18,705.73,727.06,738.71,696.63,1.03,-0.0293
16-May-18,706.53,705.73,710.49,667.51,978.18,0.0011
17-May-18,668.97,706.53,718.5,663.91,953.69,-0.0532
18-May-18,693.28,668.98,694.24,658.25,906.93,0.0363
19-May-18,696.76,693.28,716.51,683.38,732.31,0.005
20-May-18,716.02,696.73,722.92,688.7,702.63,0.0277
21-May-18,696.85,716.02,718.06,694.07,590.69,-0.0268
22-May-18,642.17,696.84,698.48,639.2,928.09,-0.0785
23-May-18,577.55,642.02,649.85,564.74,1.78,-0.1006
24-May-18,602.43,577.52,609.39,547.39,1.56,0.0431
25-May-18,585.39,602.4,616.48,569.77,1.08,-0.0283
26-May-18,586.76,585.39,606.26,579.36,651.25,0.0024
27-May-18,570.69,586.63,591.48,558.44,892.94,-0.0274
28-May-18,512.29,570.67,575,507.72,1.5,-0.1023
29-May-18,566.81,512.32,572.71,511.94,1.38,0.1064
30-May-18,557.98,566.86,584.9,543.16,1.06,-0.0156
31-May-18,577.87,557.96,586.15,554.96,922.24,0.0356
1-Jun-18,579.3,577.87,589.55,565.69,861.91,0.0025
2-Jun-18,591.3,579.34,598.78,574.8,808.42,0.0207
3-Jun-18,619.08,591.33,627.51,590.81,764.93,0.047
4-Jun-18,591.44,619.09,624.81,580.71,809.8,-0.0446
5-Jun-18,608.83,591.44,613,577.53,829.99,0.0294
6-Jun-18,606.39,608.83,611.63,593.98,700.74,-0.004
7-Jun-18,604.71,606.39,616.52,600.29,843.32,-0.0028
8-Jun-18,599.67,604.71,608.32,593.74,622.54,-0.0083
9-Jun-18,593.8,599.67,608.65,592.54,534.16,-0.0098
10-Jun-18,524.64,593.8,593.82,503.43,1.49,-0.1165
11-Jun-18,531.42,524.64,535.63,510.29,1.21,0.0129
12-Jun-18,494.48,531.4,538.16,484.99,1.24,-0.0695
13-Jun-18,476.17,494.6,501.64,450.67,1.56,-0.037
14-Jun-18,519.49,476.17,525.21,461.62,1.7,0.091
15-Jun-18,487.88,519.49,520.73,483.99,1.25,-0.0609
16-Jun-18,496.93,487.88,502.47,484.89,749.09,0.0186
17-Jun-18,496.43,496.95,507.19,494.73,604.79,-0.001
18-Jun-18,517.91,496.47,523.95,489.16,842.05,0.0433
19-Jun-18,538.22,517.91,547.5,514.88,985.96,0.0392
20-Jun-18,536.31,538.22,541.08,517.42,873.14,-0.0036
21-Jun-18,526.01,536.31,544.71,522.47,774.03,-0.0192
22-Jun-18,462.57,525.97,526.26,450.72,1.74,-0.1206
23-Jun-18,474.14,462.58,482.42,456.46,1.22,0.025
24-Jun-18,454.81,474.14,475.74,419.56,2.64,-0.0408
25-Jun-18,458.76,454.81,472.54,437.08,4.41,0.0087
26-Jun-18,430.33,458.76,459.96,429.87,5.31,-0.062
27-Jun-18,442.16,430.32,445.38,423.01,2.02,0.0275
28-Jun-18,421.27,442.16,443.32,418.62,1.66,-0.0473
29-Jun-18,435.37,421.23,441.29,406.12,1.78,0.0335
30-Jun-18,452.67,434.92,457.49,433.46,1.82,0.0397
1-Jul-18,452.57,452.72,456.02,445.06,1.67,-0.0002
2-Jul-18,475.7,452.57,479.94,442.29,1.91,0.0511
3-Jul-18,461.89,475.73,483.93,460.63,1.72,-0.029
4-Jul-18,467.52,461.9,480.69,453.94,1.28,0.0122
5-Jul-18,468.47,467.58,478.59,459.68,1.74,0.002
6-Jul-18,469.9,468.47,474.58,455.05,1.75,0.003
7-Jul-18,485.4,469.91,486.18,464.29,1.62,0.033
8-Jul-18,486.45,485.4,494.03,482.24,2.16,0.0022
9-Jul-18,471.52,486.41,488.1,469.93,1.2,-0.0307
10-Jul-18,432.67,471.77,473.36,429.39,1.62,-0.0824
11-Jul-18,445.99,432.67,447.62,425.6,1.05,0.0308
12-Jul-18,430.84,445.96,446.27,418.71,1.55,-0.034
13-Jul-18,432.85,430.86,442.02,425.77,1.24,0.0047
14-Jul-18,434.09,432.88,439.94,429.89,932.65,0.0029
15-Jul-18,450.81,434.09,455.68,432.59,916.02,0.0385
16-Jul-18,479.79,450.87,480.84,446.14,1.42,0.0643
17-Jul-18,499.87,479.68,511.54,467.33,1.7,0.0418
18-Jul-18,480,499.86,515.2,470.91,1.52,-0.0397
19-Jul-18,469.47,480,484,463.94,1.21,-0.0219
20-Jul-18,449.38,469.48,469.74,441.74,1.52,-0.0428
21-Jul-18,461.52,449.44,468.95,443.04,972.66,0.027
22-Jul-18,459.02,461.51,472.88,456.35,918.81,-0.0054
23-Jul-18,450.56,459.02,470.37,448.14,1.32,-0.0184
24-Jul-18,479.88,450.58,484.3,449.44,1.59,0.0651
25-Jul-18,472.03,479.78,484.97,464.75,1.38,-0.0164
26-Jul-18,462.75,472.03,484.59,460.61,1.11,-0.0197
27-Jul-18,470.23,462.79,473.58,457.36,1.17,0.0162
28-Jul-18,468.78,470.24,471.47,461.55,1.07,-0.0031
29-Jul-18,466.41,468.89,471.78,462.04,1.04,-0.0051
30-Jul-18,456.64,466.41,468.6,447.06,1.38,-0.0209
31-Jul-18,431.5,456.65,457.33,427.81,1.52,-0.0551
1-Aug-18,420.3,431.88,434.43,407.96,1.64,-0.026
2-Aug-18,411,420.33,424.51,408.21,1.32,-0.0221
3-Aug-18,417.58,411,419.74,398.1,1.43,0.016
4-Aug-18,407.09,417.58,419.7,402.52,1.14,-0.0251
5-Aug-18,408.85,407.11,412.51,401.22,1.02,0.0043
6-Aug-18,405.4,408.81,413.4,401.66,1.02,-0.0084
7-Aug-18,378.25,405.38,410.57,370.06,1.63,-0.067
8-Aug-18,355.44,378.29,380.15,348.98,2.05,-0.0603
9-Aug-18,363.34,355.48,369.74,351.07,1.42,0.0222
10-Aug-18,331.81,363.33,365.36,326.67,1.74,-0.0868
11-Aug-18,317.59,331.78,332.52,305.19,2.16,-0.0429
12-Aug-18,318.18,317.63,327.51,314.71,1.52,0.0019
13-Aug-18,284.01,318.2,321.22,281.17,2.33,-0.1074
14-Aug-18,278.19,284,284,250.84,5.96,-0.0205
15-Aug-18,281.12,278.3,303.85,277.91,5.17,0.0106
16-Aug-18,286.76,281.12,298.19,278.6,4.08,0.0201
17-Aug-18,316.9,286.76,316.9,285.78,4.75,0.1051
18-Aug-18,293.89,316.91,320.81,282.76,4.31,-0.0726
19-Aug-18,299.33,293.9,306.3,289.5,3.54,0.0185
20-Aug-18,271.08,299.33,303.74,270.17,3.88,-0.0944
21-Aug-18,280.9,271.9,282.77,270.26,2.97,0.0362
22-Aug-18,269.84,280.9,298.2,266.4,5.03,-0.0394
23-Aug-18,276.12,269.84,279.19,268.94,3.94,0.0233
24-Aug-18,281.29,276.12,282.71,270.91,4.9,0.0187
25-Aug-18,277.61,281.29,282.74,276.53,4.05,-0.0131
26-Aug-18,274.46,277.61,281.34,269.75,4.14,-0.0114
27-Aug-18,286.57,274.46,286.57,271.9,4.89,0.0441
28-Aug-18,295.62,286.57,297.86,282.57,4.71,0.0316
29-Aug-18,288.42,295.61,297.11,284.45,4.84,-0.0244
30-Aug-18,283.97,288.41,290.91,272.85,4.99,-0.0154
31-Aug-18,281.94,283.97,284.85,277.13,4.66,-0.0072
1-Sep-18,295.31,281.94,301.92,281.76,4.53,0.0474
2-Sep-18,295.05,295.32,299.38,289.45,5.85,-0.0009
3-Sep-18,288.92,295.05,296.76,285.95,5.35,-0.0208
4-Sep-18,285.17,288.98,292.6,283.4,5.02,-0.0129
5-Sep-18,228.77,285.17,288.01,227.76,6.21,-0.1978
6-Sep-18,229.6,228.76,232.66,212.9,5.81,0.0037
7-Sep-18,215.6,229.58,234.49,214.84,4.51,-0.061
8-Sep-18,196.79,215.51,220.85,191.16,4.47,-0.0872
9-Sep-18,195.8,196.69,208.23,187.26,5.47,-0.005
10-Sep-18,197.04,195.81,203.64,187.35,4.38,0.0063
11-Sep-18,185.07,197.05,200.42,177.29,5.15,-0.0608
12-Sep-18,182.98,185.07,186.57,169.08,5.83,-0.0113
13-Sep-18,211,183.11,214.57,183.11,7.46,0.1531
14-Sep-18,209.98,210.98,224.6,203.16,7.71,-0.0048
15-Sep-18,221.94,209.88,259.37,209.06,5.53,0.057
16-Sep-18,220.2,221.94,223.14,208.61,4.64,-0.0079
17-Sep-18,196.24,220.2,224.48,192.87,7.49,-0.1088
18-Sep-18,209.03,196.17,213.93,195.24,5.32,0.0652
19-Sep-18,209.74,209.02,214.91,199.19,5.68,0.0034
20-Sep-18,224.42,209.74,225.48,207.78,4.47,0.07
21-Sep-18,247.92,224.43,250.74,222.05,6.76,0.1047
22-Sep-18,240.82,247.92,254.36,233.46,5.16,-0.0286
23-Sep-18,244.67,240.82,249.02,238.14,4.03,0.016
24-Sep-18,228.01,244.67,246.87,225.73,4.54,-0.0681
25-Sep-18,219.04,228.02,228.59,204.84,5.78,-0.0393
26-Sep-18,214.35,219.14,222.41,208.91,6.37,-0.0214
27-Sep-18,229.15,214.46,232.6,211.31,7.37,0.0691
28-Sep-18,221.77,229.18,234.14,215.39,7.34,-0.0322
29-Sep-18,231.87,221.95,237.45,215.15,8.9,0.0455
30-Sep-18,232.8,231.9,238.64,227.01,8.74,0.004
1-Oct-18,231.77,232.8,235.95,225.33,8.31,-0.0044
2-Oct-18,225.84,231.77,232.97,223.75,8.17,-0.0256
3-Oct-18,220.51,225.84,227.15,216.44,8.47,-0.0236
4-Oct-18,222.57,220.48,227.14,219.75,7.83,0.0093
5-Oct-18,228.34,222.33,231.88,220,7.63,0.0259
6-Oct-18,225.18,228.34,228.69,223.01,8.2,-0.0138
7-Oct-18,226.11,225.19,227.44,222,1.47,0.0041
8-Oct-18,229.84,226.11,231.66,224.79,1.3,0.0165
9-Oct-18,228.25,229.83,232.66,226.81,945.43,-0.0069
10-Oct-18,226.3,228.28,231.32,224.74,1.07,-0.0085
11-Oct-18,190.89,226.33,226.36,188.65,3.5,-0.1565
12-Oct-18,196.7,190.89,202.9,190.89,1.69,0.0304
13-Oct-18,201.22,196.67,206.13,196.41,976.3,0.023
14-Oct-18,197.08,201.22,207.53,195.51,12.89,-0.0206
15-Oct-18,214.26,197.09,235.83,195.4,41.35,0.0872
16-Oct-18,215.06,214.27,218.71,211.37,20.24,0.0037
17-Oct-18,213.46,215.06,216.6,210.1,16.84,-0.0074
18-Oct-18,206.58,213.16,215.23,203.95,16.21,-0.0322
19-Oct-18,204.97,206.6,208.74,204.02,26.32,-0.0078
20-Oct-18,208.04,205.12,209.37,203.65,12.48,0.015
21-Oct-18,207.37,207.76,211.65,207.04,14.65,-0.0032
22-Oct-18,206.77,207.38,209.39,205.5,27.13,-0.0029
23-Oct-18,205.68,207.03,207.95,202.99,19.71,-0.0053
24-Oct-18,205.12,205.68,207.86,205,18.18,-0.0027
25-Oct-18,204.11,205.12,206.12,202.99,15.68,-0.0049
26-Oct-18,204.58,204.08,208.94,203.19,13.99,0.0023
27-Oct-18,204.36,204.78,206.22,203.06,9.76,-0.0011
28-Oct-18,204.99,204.36,205.52,203.05,9.11,0.0031
29-Oct-18,197.05,204.84,205.79,195.03,17.76,-0.0387
30-Oct-18,197.39,196.83,198.96,195.28,22.41,0.0017
31-Oct-18,198.59,197.27,201.89,193,19.69,0.0061
1-Nov-18,198.17,198.59,199.79,197.84,12.55,-0.0021
2-Nov-18,202.66,198.17,203.75,198.13,7.26,0.0227
3-Nov-18,200.23,202.67,203.16,199.63,8.62,-0.012
4-Nov-18,211.86,200.27,218.35,199.38,54.2,0.0581
5-Nov-18,210.67,211.86,212.42,207.82,77.47,-0.0056
6-Nov-18,220.22,210.67,221.32,209.15,33.87,0.0454
7-Nov-18,218.8,220.22,224.64,217.16,15.96,-0.0065
8-Nov-18,212.87,218.8,220.53,212.79,23.56,-0.0271
9-Nov-18,211.39,212.87,215.26,209.23,3.47,-0.007
10-Nov-18,213.21,211.39,215.47,210.61,10.44,0.0086
11-Nov-18,213.18,213.19,214.22,209.51,48.66,-0.0001
12-Nov-18,212.79,213.1,214.95,211.54,17.81,-0.0018
13-Nov-18,210.44,212.79,213.88,209.4,27.77,-0.011
14-Nov-18,187.46,210.44,210.59,177.34,45.72,-0.1092
15-Nov-18,184.1,187.51,189.79,171.99,69.51,-0.0179
16-Nov-18,177.01,184.1,184.88,175.29,43.39,-0.0385
17-Nov-18,176.53,176.99,177.93,174.94,44.19,-0.0027
18-Nov-18,178.65,176.53,182.07,176.06,1.59,0.012
19-Nov-18,150.12,178.76,178.93,146.86,5.23,-0.1597
20-Nov-18,132.92,150.27,153.55,127.3,7.69,-0.1146
21-Nov-18,137.72,132.9,140.86,126.84,5.12,0.0361
22-Nov-18,126.12,137.75,139.74,125.93,2.92,-0.0842
23-Nov-18,124.64,126.17,128.08,119.76,4.47,-0.0117
24-Nov-18,114.43,124.63,129.34,111.79,3.81,-0.0819
25-Nov-18,118.04,114.42,121.1,102.8,6.74,0.0315
26-Nov-18,110.08,118.03,120.56,106.44,5.09,-0.0675
27-Nov-18,111.18,110.08,113.67,102.84,5.42,0.01
28-Nov-18,122.74,111.19,126.6,111.19,5.41,0.104
29-Nov-18,117.85,122.75,123.77,114.81,4,-0.0399
30-Nov-18,113.77,117.86,119.8,111.73,4.27,-0.0346
1-Dec-18,118.23,113.76,120.45,111.62,2.87,0.0391
2-Dec-18,116.41,118.23,120.71,116.08,2.1,-0.0154
3-Dec-18,108.66,116.4,127.08,106.79,2.66,-0.0665
4-Dec-18,110.09,108.66,113.16,106.13,2.48,0.0131
5-Dec-18,102.33,110.14,110.7,102.24,3.04,-0.0704
6-Dec-18,90.86,102.36,104.42,90.57,5.06,-0.1121
7-Dec-18,93.27,90.85,96.99,77.65,7.73,0.0265
8-Dec-18,90.57,93.28,97.98,84.75,5.68,-0.029
9-Dec-18,93.62,90.56,98.76,88.82,4.88,0.0337
10-Dec-18,90.17,93.62,95.3,88.68,4.15,-0.0368
11-Dec-18,88.32,90.18,91.94,86.25,4.38,-0.0205
12-Dec-18,89.62,87.72,91.33,87.19,3.46,0.0146
13-Dec-18,86.31,89.62,90.72,84.83,3.94,-0.0369
14-Dec-18,83.81,86.31,87,82.28,3.84,-0.029
15-Dec-18,83.9,83.81,85.07,81.97,3.04,0.0011
16-Dec-18,84.72,83.9,87.62,83.89,3.61,0.0097
17-Dec-18,94.37,84.72,96.99,84.61,5.37,0.114
18-Dec-18,100.66,94.37,101.33,91.96,4.66,0.0666
19-Dec-18,99.37,100.68,107.89,98.57,5.58,-0.0128
20-Dec-18,114.61,99.36,116.35,98.63,6.34,0.1535
21-Dec-18,108.18,114.6,118.67,105.59,5.18,-0.0561
22-Dec-18,115.84,108.18,115.87,105.97,3.3,0.0707
23-Dec-18,129.6,115.85,132.46,115.79,6.66,0.1188
24-Dec-18,139.23,129.6,158.27,129.48,9.39,0.0743
25-Dec-18,128.39,139.06,139.74,122.14,7.04,-0.0779
26-Dec-18,130.06,128.39,136.13,123.39,5.11,0.013
27-Dec-18,114.56,130.06,131.51,112.59,4.83,-0.1192
28-Dec-18,136.61,114.57,137.22,113.14,5.94,0.1925
29-Dec-18,133.67,136.59,146.02,130.71,5.92,-0.0215
30-Dec-18,138.45,133.64,139.76,129.51,4.35,0.0357
31-Dec-18,131.9,138.45,138.72,129.61,3.23,-0.0473
1-Jan-19,139.61,131.9,140.51,130.67,3.05,0.0584
2-Jan-19,152.95,139.58,155.93,138.74,5.51,0.0956
3-Jan-19,146.94,152.96,154.3,144.39,4.02,-0.0393
4-Jan-19,152.86,146.94,155.4,145.29,4.92,0.0403
5-Jan-19,153.49,152.87,159.78,152.84,4.85,0.0041
6-Jan-19,154.96,153.48,158.29,148.63,4.23,0.0096
7-Jan-19,149.96,154.96,156.36,148.47,2.88,-0.0323
8-Jan-19,148.41,149.96,152.21,146.29,3.04,-0.0103
9-Jan-19,148.79,148.41,152.57,147.95,2.34,0.0026
10-Jan-19,125.63,148.78,150.09,121.98,6.48,-0.1556
11-Jan-19,125.15,125.61,127.83,121.28,3.77,-0.0039
12-Jan-19,123.75,125.15,126.15,122.73,2.21,-0.0111
13-Jan-19,114.64,123.75,124.09,112.79,2.98,-0.0736
14-Jan-19,127.53,114.65,130.3,114.62,3.86,0.1124
15-Jan-19,119.62,127.55,129.6,116.9,4.31,-0.062
16-Jan-19,121.72,119.59,126.5,119.1,3.83,0.0175
17-Jan-19,122.03,121.71,123.03,117.51,3.61,0.0025
18-Jan-19,119.34,122.02,122.19,118.27,2.59,-0.022
19-Jan-19,123.02,119.34,125.37,119.34,3.36,0.0309
20-Jan-19,117.52,123,123.52,116.25,3.93,-0.0447
21-Jan-19,116.05,117.52,118.04,114.15,4.8,-0.0125
22-Jan-19,118.23,116.05,119.47,112.36,5.11,0.0188
23-Jan-19,116.84,118.23,119.01,115.52,4.35,-0.0118
24-Jan-19,116.71,116.84,117.32,114.93,4.38,-0.0011
25-Jan-19,115.5,116.7,117.41,115.03,4.75,-0.0103
26-Jan-19,115.83,115.5,117.63,115.37,3.48,0.0029
27-Jan-19,112.5,115.83,116.24,112.03,4.65,-0.0288
28-Jan-19,105.82,112.5,113.14,101.6,7.45,-0.0594
29-Jan-19,104.79,105.82,107.32,102.89,5.41,-0.0098
30-Jan-19,108.52,104.76,109.67,103.82,5.95,0.0355
31-Jan-19,106.71,108.51,110.56,105.86,5.11,-0.0166
1-Feb-19,106.98,106.74,108.54,104.41,4.98,0.0026
2-Feb-19,110.68,106.99,111.16,106.29,4.23,0.0346
3-Feb-19,107.62,110.67,111.25,106.36,5.01,-0.0277
4-Feb-19,107.9,107.63,109.24,106.95,5.02,0.0027
5-Feb-19,107.37,107.91,108.32,106.6,4.67,-0.005
6-Feb-19,104.63,107.37,107.67,102.28,6.15,-0.0255
7-Feb-19,104.55,104.63,106.12,104.29,5.05,-0.0008
8-Feb-19,119.23,104.55,122.58,103.89,9.19,0.1405
9-Feb-19,119.44,119.27,121.09,117.96,5.21,0.0017
10-Feb-19,124.92,119.44,125.46,116.42,6.32,0.0459
11-Feb-19,121.3,124.94,125.05,119.55,6.13,-0.0289
12-Feb-19,122.64,121.32,123.99,119.28,5.74,0.011
13-Feb-19,122.22,122.66,126.17,121.06,6.17,-0.0035
14-Feb-19,120.97,122.21,124.46,120.44,5.81,-0.0102
15-Feb-19,121.73,120.97,124,120.87,5.69,0.0063
16-Feb-19,122.87,121.72,124.5,121.71,5.33,0.0094
17-Feb-19,133.79,122.88,135.27,122.78,8.67,0.0889
18-Feb-19,145.8,133.79,147.64,125.07,11.93,0.0898
19-Feb-19,144.01,145.79,149.84,143.8,9.9,-0.0122
20-Feb-19,149.11,144.02,149.46,140.88,8.61,0.0354
21-Feb-19,145.78,149.01,149.55,143.5,7.21,-0.0223
22-Feb-19,147.97,145.79,148.83,144.27,6.79,0.015
23-Feb-19,158.3,147.97,159.31,146.28,8.31,0.0699
24-Feb-19,132.93,158.31,165.79,132.87,14.3,-0.1603
25-Feb-19,138.27,132.94,141.57,132.85,10.55,0.0402
26-Feb-19,136.67,138.26,138.66,134.48,11.75,-0.0115
27-Feb-19,135.2,136.66,159.6,128.15,16.11,-0.0108
28-Feb-19,135.47,135.2,138.56,133.09,16.08,0.002
1-Mar-19,135.72,135.47,138.06,128.46,9.73,0.0018
2-Mar-19,132.76,135.72,136.36,130.74,11.29,-0.0218
3-Mar-19,131.01,132.77,168.42,129.05,10.64,-0.0132
4-Mar-19,125.97,131.02,131.57,123.25,14.11,-0.0385
5-Mar-19,136.82,125.97,141.11,125.44,16.74,0.0861
6-Mar-19,137.62,136.82,149.49,133.94,14.7,0.0058
7-Mar-19,136.93,137.62,139.98,135.72,13.29,-0.005
8-Mar-19,133.85,136.93,139.45,131.66,12.38,-0.0225
9-Mar-19,137.52,133.84,138.57,133.38,10.79,0.0274
10-Mar-19,135.72,137.52,137.75,134.53,9.21,-0.0131
11-Mar-19,132.99,135.72,136.23,131.66,11.17,-0.0201
12-Mar-19,133.8,132.99,134.93,129.14,13.03,0.0061
13-Mar-19,131.97,133.81,133.84,131.2,9.59,-0.0137
14-Mar-19,132.45,131.97,134.82,130.48,9.79,0.0036
15-Mar-19,136.75,132.44,137.68,132.44,12.55,0.0325
16-Mar-19,141.15,136.77,143.95,136.75,16.89,0.0321
17-Mar-19,138.91,141.15,141.17,137.61,9.79,-0.0159
18-Mar-19,137.92,138.91,141.87,136.86,12.87,-0.0071
19-Mar-19,138.72,137.92,139.5,137.1,10.84,0.0058
20-Mar-19,139.31,138.72,139.75,136.56,10.46,0.0042
21-Mar-19,135.11,139.32,139.74,133.05,12.95,-0.0302
22-Mar-19,136.42,135.11,137.44,134.65,10.18,0.0097
23-Mar-19,137.53,136.42,138.3,135.76,9.16,0.0081
24-Mar-19,136.44,137.53,137.53,135.5,9.66,-0.0079
25-Mar-19,134.25,136.44,137.05,132.36,11.49,-0.016
26-Mar-19,134.37,134.25,134.99,132.61,9.47,0.0008
27-Mar-19,139.65,134.37,140.08,133.89,15.47,0.0393
28-Mar-19,138.15,139.63,140.33,137.68,9.52,-0.0108
29-Mar-19,143.38,138.17,143.53,138.13,12.09,0.0379
30-Mar-19,142.65,143.38,145.85,140.43,12.81,-0.0051
31-Mar-19,141.79,142.65,142.69,140.71,9.33,-0.006
1-Apr-19,141.5,141.77,143.28,140.26,11.85,-0.002
2-Apr-19,163.47,141.5,165.42,141.29,36.03,0.1553
3-Apr-19,160.34,163.47,177.29,152.24,47.66,-0.0192
4-Apr-19,157.43,160.34,164.33,153.26,13.55,-0.0181
5-Apr-19,164.93,157.43,167.34,156.42,10.06,0.0477
6-Apr-19,165.55,164.93,172.53,160.22,10.37,0.0037
7-Apr-19,174.33,165.58,175.37,164.17,9.88,0.053
8-Apr-19,179.16,174.32,185.54,171.87,14.83,0.0277
9-Apr-19,175.09,179.16,179.24,172.15,10.82,-0.0227
10-Apr-19,177.37,175.09,183.49,171.61,12.1,0.013
11-Apr-19,164.36,177.39,177.63,159.6,11.11,-0.0733
12-Apr-19,163.47,164.37,166.08,158.93,7.12,-0.0054
13-Apr-19,163.19,163.46,165.27,161.34,5.52,-0.0017
14-Apr-19,167.29,163.19,168.18,161.52,5.89,0.0251
15-Apr-19,160.17,167.3,168.63,153.65,7.71,-0.0425
16-Apr-19,165.65,160.16,166.64,159.52,7.66,0.0342
17-Apr-19,165.9,165.61,167.21,164.26,7.56,0.0016
18-Apr-19,173.33,165.91,175.02,165.38,10.16,0.0448
19-Apr-19,172.79,173.34,173.41,169.15,9.26,-0.0031
20-Apr-19,172.73,172.79,176.71,170.17,8.19,-0.0004
21-Apr-19,168.52,172.89,173.42,164.81,8.78,-0.0243
22-Apr-19,170.87,168.5,172.32,167.07,8.62,0.0139
23-Apr-19,169.95,170.87,175.92,169.01,10.17,-0.0054
24-Apr-19,165.22,169.94,170.53,154.87,11.61,-0.0278
25-Apr-19,155.18,165.23,165.81,151.73,10.78,-0.0607
26-Apr-19,157.97,155.16,161.82,152.32,11.52,0.018
27-Apr-19,159.41,157.96,161.95,156.74,8.51,0.0091
28-Apr-19,158.27,159.43,160.28,157.54,8.28,-0.0071
29-Apr-19,154.93,158.3,159.16,152.6,10.69,-0.0211
30-Apr-19,161.8,154.94,162.56,154.94,9.57,0.0444
1-May-19,160.38,161.84,163.7,158.85,7.74,-0.0088
2-May-19,161.66,160.35,162.88,159.22,8.13,0.008
